script_id,imdb_character_name,words,gender,age,imdb_id,title,year,gross,proportion_of_dialogue
625,pilot,337,m,,tt0062622,2001: A Space Odyssey,1968,376.0,0.07657350602135878
630,agent brzowski,277,m,,tt0307901,25th Hour,2002,19.0,0.027339123568890643
630,frank slaughter,1495,m,32.0,tt0307901,25th Hour,2002,19.0,0.14755230951440979
630,gedny,179,m,,tt0307901,25th Hour,2002,19.0,0.017666798262929332
630,jacob elinsky,1292,m,35.0,tt0307901,25th Hour,2002,19.0,0.12751677852348994
630,kostya novotny,790,m,35.0,tt0307901,25th Hour,2002,19.0,0.07797078562968812
630,lichter,215,m,,tt0307901,25th Hour,2002,19.0,0.02121989735491512
630,louis volandes,115,m,39.0,tt0307901,25th Hour,2002,19.0,0.011350177654954599
630,marcuse,126,m,26.0,tt0307901,25th Hour,2002,19.0,0.012435846821950257
630,mary d'annunzio,256,f,20.0,tt0307901,25th Hour,2002,19.0,0.025266482431898933
630,monty brogan,3440,m,33.0,tt0307901,25th Hour,2002,19.0,0.3395183576786419
630,naturelle rivie,817,f,23.0,tt0307901,25th Hour,2002,19.0,0.08063560994867745
630,senka valghobek,186,m,41.0,tt0307901,25th Hour,2002,19.0,0.01835767864192657
630,simon,209,m,32.0,tt0307901,25th Hour,2002,19.0,0.020627714172917488
630,trey,116,m,,tt0307901,25th Hour,2002,19.0,0.011448874851954205
630,uncle nikolai,619,m,44.0,tt0307901,25th Hour,2002,19.0,0.06109356494275563
633,clive park,273,m,,tt1019452,A Serious Man,2009,10.0,0.030235906523424522
633,danny gopnik,647,m,15.0,tt1019452,A Serious Man,2009,10.0,0.07165799091815261
633,don,739,m,,tt1019452,A Serious Man,2009,10.0,0.08184738066231033
633,gar,140,m,,tt1019452,A Serious Man,2009,10.0,0.015505593088935652
633,hebrew school t,146,m,,tt1019452,A Serious Man,2009,10.0,0.016170118507032896
633,judith gopnik,227,f,,tt1019452,A Serious Man,2009,10.0,0.025141211651345665
633,larry gopnik,5071,m,41.0,tt1019452,A Serious Man,2009,10.0,0.5616347325285193
633,mimi,219,f,,tt1019452,A Serious Man,2009,10.0,0.02425517776054934
633,mitch brandt,309,m,,tt1019452,A Serious Man,2009,10.0,0.03422305903200797
633,reb groshkover,111,m,,tt1019452,A Serious Man,2009,10.0,0.012293720234798982
633,sarah,290,f,,tt1019452,A Serious Man,2009,10.0,0.03211872854136671
633,shtetl wife,130,f,,tt1019452,A Serious Man,2009,10.0,0.014398050725440249
633,sy ableman,370,m,53.0,tt1019452,A Serious Man,2009,10.0,0.040979067449329935
633,uncle arthur,357,m,53.0,tt1019452,A Serious Man,2009,10.0,0.039539262376785914
640,buckaroo banzai,1723,m,37.0,tt0086856,The Adventures of Buckaroo Banzai Across the 8th Dimension,1984,,0.2809849967384214
640,general catburd,334,m,54.0,tt0086856,The Adventures of Buckaroo Banzai Across the 8th Dimension,1984,,0.05446836268754077
640,highway patrolm,126,m,36.0,tt0086856,The Adventures of Buckaroo Banzai Across the 8th Dimension,1984,,0.02054794520547945
640,john emdall,226,f,46.0,tt0086856,The Adventures of Buckaroo Banzai Across the 8th Dimension,1984,,0.03685583822570124
640,lord john whorf,330,m,39.0,tt0086856,The Adventures of Buckaroo Banzai Across the 8th Dimension,1984,,0.053816046966731895
640,new jersey,132,m,32.0,tt0086856,The Adventures of Buckaroo Banzai Across the 8th Dimension,1984,,0.021526418786692758
640,penny priddy,653,f,30.0,tt0086856,The Adventures of Buckaroo Banzai Across the 8th Dimension,1984,,0.10649054142204827
640,perfect tommy,464,m,28.0,tt0086856,The Adventures of Buckaroo Banzai Across the 8th Dimension,1984,,0.07566862361382909
640,president widma,303,m,49.0,tt0086856,The Adventures of Buckaroo Banzai Across the 8th Dimension,1984,,0.04941291585127201
640,professor hikit,301,m,53.0,tt0086856,The Adventures of Buckaroo Banzai Across the 8th Dimension,1984,,0.04908675799086758
640,rawhide,493,m,25.0,tt0086856,The Adventures of Buckaroo Banzai Across the 8th Dimension,1984,,0.08039791258969341
640,reno nevada,360,m,40.0,tt0086856,The Adventures of Buckaroo Banzai Across the 8th Dimension,1984,,0.05870841487279843
640,secretary of de,687,m,48.0,tt0086856,The Adventures of Buckaroo Banzai Across the 8th Dimension,1984,,0.11203522504892367
642,"alex, the pimp",156,m,,tt0094602,Above the Law,1988,40.0,0.01988781234064253
642,delores 'jacks',686,f,39.0,tt0094602,Above the Law,1988,40.0,0.08745537990821009
642,detective lukic,199,m,,tt0094602,Above the Law,1988,40.0,0.025369709331973484
642,kurt zagon,914,m,60.0,tt0094602,Above the Law,1988,40.0,0.1165221825599184
642,lieutenant stro,169,m,,tt0094602,Above the Law,1988,40.0,0.021545130035696074
642,machete man,113,m,,tt0094602,Above the Law,1988,40.0,0.014405915349311576
642,nelson fox,667,m,46.0,tt0094602,Above the Law,1988,40.0,0.08503314635390107
642,nico toscani,3835,m,36.0,tt0094602,Above the Law,1988,40.0,0.4889087200407955
642,rosa toscani,168,f,66.0,tt0094602,Above the Law,1988,40.0,0.021417644059153494
642,sara toscani,198,f,30.0,tt0094602,Above the Law,1988,40.0,0.0252422233554309
642,tony salvano,203,m,39.0,tt0094602,Above the Law,1988,40.0,0.025879653238143806
642,uncle branca,271,m,,tt0094602,Above the Law,1988,40.0,0.03454869964303926
642,watanabe,265,f,,tt0094602,Above the Law,1988,40.0,0.033783783783783786
647,agent gibbs,299,m,42.0,tt0118571,Air Force One,1997,327.0,0.048452438826770375
647,alice marshall,371,f,13.0,tt0118571,Air Force One,1997,327.0,0.060119915734889
647,boris bazylev,115,m,42.0,tt0118571,Air Force One,1997,327.0,0.018635553394911682
647,chief of staff ,319,m,48.0,tt0118571,Air Force One,1997,327.0,0.05169340463458111
647,defense secreta,210,m,61.0,tt0118571,Air Force One,1997,327.0,0.03403014098201264
647,f-15 leader col,293,m,38.0,tt0118571,Air Force One,1997,327.0,0.04748014908442716
647,general northwo,202,m,50.0,tt0118571,Air Force One,1997,327.0,0.03273375465888835
647,grace marshall,497,f,41.0,tt0118571,Air Force One,1997,327.0,0.08053800032409658
647,ivan korshunov,1075,m,39.0,tt0118571,Air Force One,1997,327.0,0.1742019121698266
647,major caldwell,319,m,47.0,tt0118571,Air Force One,1997,327.0,0.05169340463458111
647,nsa advisor jac,113,m,49.0,tt0118571,Air Force One,1997,327.0,0.01831145681413061
647,president james,1491,m,55.0,tt0118571,Air Force One,1997,327.0,0.24161400097228974
647,press secretary,235,f,42.0,tt0118571,Air Force One,1997,327.0,0.03808134824177605
647,reporter #1,123,m,42.0,tt0118571,Air Force One,1997,327.0,0.019931939718035974
647,vice president ,389,f,50.0,tt0118571,Air Force One,1997,327.0,0.06303678496191865
647,white house aid,120,m,34.0,tt0118571,Air Force One,1997,327.0,0.019445794846864366
648,air controller ,162,m,63.0,tt0080339,Airplane!,1980,269.0,0.02954048140043764
648,bernice,124,f,,tt0080339,Airplane!,1980,269.0,0.02261123267687819
648,captain oveur,324,m,54.0,tt0080339,Airplane!,1980,269.0,0.05908096280087528
648,dr. rumack,806,m,54.0,tt0080339,Airplane!,1980,269.0,0.14697301239970825
648,elaine,904,f,25.0,tt0080339,Airplane!,1980,269.0,0.1648431801604668
648,kramer,1191,m,61.0,tt0080339,Airplane!,1980,269.0,0.21717724288840262
648,milton,217,m,,tt0080339,Airplane!,1980,269.0,0.03956965718453683
648,murdock,268,m,33.0,tt0080339,Airplane!,1980,269.0,0.04886943836615609
648,randy,472,f,24.0,tt0080339,Airplane!,1980,269.0,0.08606856309263311
648,ted striker,1016,m,33.0,tt0080339,Airplane!,1980,269.0,0.18526622902990517
650,captain oveur,346,m,56.0,tt0083530,Airplane II: The Sequel,1982,,0.05922629236562821
650,dr. rumack,133,m,56.0,tt0083530,Airplane II: The Sequel,1982,,0.022766175967134542
650,elaine,930,f,27.0,tt0083530,Airplane II: The Sequel,1982,,0.15919205751454982
650,hallick,170,m,,tt0083530,Airplane II: The Sequel,1982,,0.02909962341663814
650,jacobs,139,m,35.0,tt0083530,Airplane II: The Sequel,1982,,0.023793221499486476
650,jimmy wilson,127,m,11.0,tt0083530,Airplane II: The Sequel,1982,,0.021739130434782608
650,kramer,382,m,,tt0083530,Airplane II: The Sequel,1982,,0.06538856555973982
650,kruger,276,m,51.0,tt0083530,Airplane II: The Sequel,1982,,0.047244094488188976
650,mary,289,f,,tt0083530,Airplane II: The Sequel,1982,,0.04946935980828483
650,simon,392,m,45.0,tt0083530,Airplane II: The Sequel,1982,,0.0671003081136597
650,stella,363,f,,tt0083530,Airplane II: The Sequel,1982,,0.062136254707292025
650,ted,1646,m,,tt0083530,Airplane II: The Sequel,1982,,0.281752824375214
650,testa,122,f,25.0,tt0083530,Airplane II: The Sequel,1982,,0.020883259157822662
650,the commissione,203,m,67.0,tt0083530,Airplane II: The Sequel,1982,,0.03474837384457378
650,the sarge,206,m,61.0,tt0083530,Airplane II: The Sequel,1982,,0.03526189661074974
650,"voice of rok, t",118,m,36.0,tt0083530,Airplane II: The Sequel,1982,,0.02019856213625471
652,capt. warner,139,m,46.0,tt0094631,Alien Nation,1988,53.0,0.022286355619688954
652,cassandra,220,f,31.0,tt0094631,Alien Nation,1988,53.0,0.03527336860670194
652,computer operat,129,f,,tt0094631,Alien Nation,1988,53.0,0.02068302068302068
652,det. bill tuggl,149,m,39.0,tt0094631,Alien Nation,1988,53.0,0.023889690556357222
652,det. samuel 'ge,1551,m,36.0,tt0094631,Alien Nation,1988,53.0,0.24867724867724866
652,det. sgt. matth,2692,m,48.0,tt0094631,Alien Nation,1988,53.0,0.43161776495109827
652,fedorchuk,175,m,44.0,tt0094631,Alien Nation,1988,53.0,0.028058361391694726
652,mayor,144,m,,tt0094631,Alien Nation,1988,53.0,0.023088023088023088
652,o'neal,148,m,,tt0094631,Alien Nation,1988,53.0,0.023729357062690398
652,quint,130,m,,tt0094631,Alien Nation,1988,53.0,0.02084335417668751
652,william harcour,517,m,50.0,tt0094631,Alien Nation,1988,53.0,0.08289241622574955
652,winter,243,m,41.0,tt0094631,Alien Nation,1988,53.0,0.03896103896103896
653,smokin' joe fr,150,m,33.0,tt0248667,Ali,2001,89.0,0.01666481502055327
653,angelo dundee,318,m,55.0,tt0248667,Ali,2001,89.0,0.035329407843572934
653,belinda ali,566,f,27.0,tt0248667,Ali,2001,89.0,0.06288190201088768
653,bradley,128,m,51.0,tt0248667,Ali,2001,89.0,0.014220642150872126
653,chauncey eskrid,247,m,54.0,tt0248667,Ali,2001,89.0,0.027441395400511055
653,don king,398,m,44.0,tt0248667,Ali,2001,89.0,0.044217309187868016
653,drew 'bundini' ,708,m,34.0,tt0248667,Ali,2001,89.0,0.07865792689701144
653,elijah muhammad,206,m,64.0,tt0248667,Ali,2001,89.0,0.022886345961559827
653,george foreman,162,m,,tt0248667,Ali,2001,89.0,0.017998000222197535
653,howard bingham,188,m,36.0,tt0248667,Ali,2001,89.0,0.020886568159093434
653,howard cosell,575,m,63.0,tt0248667,Ali,2001,89.0,0.06388179091212087
653,jabir herbert m,232,m,47.0,tt0248667,Ali,2001,89.0,0.025774913898455726
653,joe smiley,128,m,44.0,tt0248667,Ali,2001,89.0,0.014220642150872126
653,malcolm x,662,m,44.0,tt0248667,Ali,2001,89.0,0.07354738362404177
653,muhammad ali,4042,m,33.0,tt0248667,Ali,2001,89.0,0.4490612154205088
653,sonji roi,291,f,30.0,tt0248667,Ali,2001,89.0,0.032329741139873344
664,antonio salieri,1919,m,45.0,tt0086879,Amadeus,1984,,0.15616861979166666
664,archbishop coll,150,m,52.0,tt0086879,Amadeus,1984,,0.01220703125
664,baron van swiet,246,m,61.0,tt0086879,Amadeus,1984,,0.02001953125
664,constanze mozar,1406,f,22.0,tt0086879,Amadeus,1984,,0.11442057291666667
664,count orsini-ro,303,m,54.0,tt0086879,Amadeus,1984,,0.024658203125
664,count von strac,155,m,52.0,tt0086879,Amadeus,1984,,0.012613932291666666
664,emanuel schikan,702,m,35.0,tt0086879,Amadeus,1984,,0.05712890625
664,emperor joseph ,946,m,38.0,tt0086879,Amadeus,1984,,0.07698567708333333
664,father vogler,309,m,31.0,tt0086879,Amadeus,1984,,0.025146484375
664,frau schlumberg,107,f,,tt0086879,Amadeus,1984,,0.008707682291666666
664,frau weber,175,f,,tt0086879,Amadeus,1984,,0.014241536458333334
664,katerina cavali,271,f,31.0,tt0086879,Amadeus,1984,,0.022054036458333332
664,leopold mozart,646,m,61.0,tt0086879,Amadeus,1984,,0.052571614583333336
664,lorl,307,f,18.0,tt0086879,Amadeus,1984,,0.024983723958333332
664,michael schlumb,410,m,52.0,tt0086879,Amadeus,1984,,0.033365885416666664
664,papageno in 'th,154,m,,tt0086879,Amadeus,1984,,0.012532552083333334
664,parody commenda,107,m,50.0,tt0086879,Amadeus,1984,,0.008707682291666666
664,salieri's valet,149,m,36.0,tt0086879,Amadeus,1984,,0.012125651041666666
664,wolfgang amadeu,3826,m,31.0,tt0086879,Amadeus,1984,,0.3113606770833333
665,2-star general,144,m,,tt0765429,American Gangster,2007,164.0,0.015930965814802522
665,ana,220,f,,tt0765429,American Gangster,2007,164.0,0.024338975550392744
665,charlie william,115,m,60.0,tt0765429,American Gangster,2007,164.0,0.01272264631043257
665,detective trupo,377,m,39.0,tt0765429,American Gangster,2007,164.0,0.04170815355680938
665,frank lucas,2480,m,53.0,tt0765429,American Gangster,2007,164.0,0.27436663347715456
665,freddie spearma,140,m,48.0,tt0765429,American Gangster,2007,164.0,0.015488438986613564
665,huey lucas,529,m,30.0,tt0765429,American Gangster,2007,164.0,0.058524173027989825
665,jackie,132,f,,tt0765429,American Gangster,2007,164.0,0.014603385330235646
665,javier j. river,392,m,39.0,tt0765429,American Gangster,2007,164.0,0.043367629162517976
665,jimmy zee,115,m,,tt0765429,American Gangster,2007,164.0,0.01272264631043257
665,laurie roberts,190,f,36.0,tt0765429,American Gangster,2007,164.0,0.02102002433897555
665,lou toback,318,m,50.0,tt0765429,American Gangster,2007,164.0,0.035180882841022235
665,mama lucas,173,f,85.0,tt0765429,American Gangster,2007,164.0,0.019139285319172476
665,moses jones,103,m,38.0,tt0765429,American Gangster,2007,164.0,0.011395065825865693
665,mp,168,m,40.0,tt0765429,American Gangster,2007,164.0,0.018586126783936275
665,nate,175,m,48.0,tt0765429,American Gangster,2007,164.0,0.019360548733266956
665,richie roberts,2217,m,43.0,tt0765429,American Gangster,2007,164.0,0.2452704945237305
665,sheila,224,f,,tt0765429,American Gangster,2007,164.0,0.0247815023785817
665,tango,140,m,35.0,tt0765429,American Gangster,2007,164.0,0.015488438986613564
665,teddy,204,m,,tt0765429,American Gangster,2007,164.0,0.022568868237636906
665,tony,261,m,,tt0765429,American Gangster,2007,164.0,0.028874875539329572
665,us attorney,222,m,45.0,tt0765429,American Gangster,2007,164.0,0.02456023896448722
666,bob falfa,248,m,31.0,tt0069704,American Graffiti,1973,565.0,0.025116467490378772
666,budda,226,f,22.0,tt0069704,American Graffiti,1973,565.0,0.02288839376139356
666,carlos,131,m,18.0,tt0069704,American Graffiti,1973,565.0,0.013267166295321046
666,carol,729,f,14.0,tt0069704,American Graffiti,1973,565.0,0.07383026129228276
666,curt,1240,m,26.0,tt0069704,American Graffiti,1973,565.0,0.12558233745189387
666,debbie,735,f,26.0,tt0069704,American Graffiti,1973,565.0,0.07443791776382419
666,disc jockey,622,m,35.0,tt0069704,American Graffiti,1973,565.0,0.06299372088312741
666,girl,109,f,,tt0069704,American Graffiti,1973,565.0,0.011039092566335831
666,joe,559,m,35.0,tt0069704,American Graffiti,1973,565.0,0.05661332793194247
666,john,1472,m,28.0,tt0069704,American Graffiti,1973,565.0,0.14907838768482884
666,laurie,642,f,26.0,tt0069704,American Graffiti,1973,565.0,0.06501924245493214
666,manager,333,m,,tt0069704,American Graffiti,1973,565.0,0.03372493417054891
666,mr. wolfe,157,m,31.0,tt0069704,American Graffiti,1973,565.0,0.015900344338667206
666,steve,889,m,19.0,tt0069704,American Graffiti,1973,565.0,0.09003443386672068
666,terry,1604,m,20.0,tt0069704,American Graffiti,1973,565.0,0.16244683005874014
666,wendy,178,f,,tt0069704,American Graffiti,1973,565.0,0.018027141989062183
674,chess player,221,m,47.0,tt0082010,An American Werewolf in London,1981,,0.03499050031665611
674,david kessler,2295,m,30.0,tt0082010,An American Werewolf in London,1981,,0.36336288790373655
674,dr. j. s. hirsc,1161,m,52.0,tt0082010,An American Werewolf in London,1981,,0.18381887270424319
674,inspector villi,220,m,52.0,tt0082010,An American Werewolf in London,1981,,0.03483217226092464
674,jack goodman,986,m,26.0,tt0082010,An American Werewolf in London,1981,,0.15611146295123496
674,mr. collins,135,m,37.0,tt0082010,An American Werewolf in London,1981,,0.02137428752374921
674,nurse alex pric,1024,f,29.0,tt0082010,An American Werewolf in London,1981,,0.16212792906903103
674,nurse susan gal,126,f,,tt0082010,An American Werewolf in London,1981,,0.019949335022165927
674,woman in zoo,148,f,59.0,tt0082010,An American Werewolf in London,1981,,0.023432552248258392
676,anastasia,1197,f,36.0,tt0118617,Anastasia,1997,110.0,0.23238206173558532
676,bartok,673,m,33.0,tt0118617,Anastasia,1997,110.0,0.1306542418947777
676,dimitri,944,m,,tt0118617,Anastasia,1997,110.0,0.18326538536206563
676,phlegmenkoff,105,f,50.0,tt0118617,Anastasia,1997,110.0,0.0203843913803145
676,rasputin,743,m,59.0,tt0118617,Anastasia,1997,110.0,0.1442438361483207
676,sophie,242,f,49.0,tt0118617,Anastasia,1997,110.0,0.046981168705105804
676,tatiana,604,f,,tt0118617,Anastasia,1997,110.0,0.11725878470199962
676,vladimir,643,m,42.0,tt0118617,Anastasia,1997,110.0,0.12483013007183072
678,agent miller,137,m,37.0,tt0289848,Analyze That,2002,48.0,0.010668120230493693
678,anthony bella,170,m,43.0,tt0289848,Analyze That,2002,48.0,0.013237813424700203
678,ben sobel,4922,m,54.0,tt0289848,Analyze That,2002,48.0,0.38327363339043763
678,coyote,105,m,54.0,tt0289848,Analyze That,2002,48.0,0.008176296527020713
678,ducks,103,m,,tt0289848,Analyze That,2002,48.0,0.008020557545553652
678,eddie devol,233,m,,tt0289848,Analyze That,2002,48.0,0.018143591340912632
678,jelly,653,m,65.0,tt0289848,Analyze That,2002,48.0,0.050848777448995484
678,laura sobel,759,f,39.0,tt0289848,Analyze That,2002,48.0,0.05910294346674973
678,masiello,280,m,73.0,tt0289848,Analyze That,2002,48.0,0.021803457405388568
678,michael sobel,125,m,19.0,tt0289848,Analyze That,2002,48.0,0.009733686341691325
678,paul vitti,4327,m,59.0,tt0289848,Analyze That,2002,48.0,0.3369412864039869
678,raoul berman,394,m,38.0,tt0289848,Analyze That,2002,48.0,0.03068057934901106
678,richard chapin,450,m,50.0,tt0289848,Analyze That,2002,48.0,0.03504127083008877
678,rigazzi gunman,184,m,,tt0289848,Analyze That,2002,48.0,0.014327986294969631
682,allison,141,f,25.0,tt0075686,Annie Hall,1977,152.0,0.010733861144945189
682,alvy singer,7661,m,42.0,tt0075686,Annie Hall,1977,152.0,0.5832064555420219
682,annie hall,3719,f,31.0,tt0075686,Annie Hall,1977,152.0,0.2831151035322777
682,doctor,135,m,56.0,tt0075686,Annie Hall,1977,152.0,0.010277101096224118
682,man in theatre ,267,m,36.0,tt0075686,Annie Hall,1977,152.0,0.020325822168087697
682,mom hall,110,f,53.0,tt0075686,Annie Hall,1977,152.0,0.008373934226552984
682,rob,567,m,38.0,tt0075686,Annie Hall,1977,152.0,0.04316382460414129
682,robin,172,f,34.0,tt0075686,Annie Hall,1977,152.0,0.013093788063337393
682,tony lacey,364,m,36.0,tt0075686,Annie Hall,1977,152.0,0.027710109622411692
697,admiral crawfor,193,m,57.0,tt0118647,The Assignment,1997,1.0,0.019074915991302628
697,agnieska,263,f,41.0,tt0118647,The Assignment,1997,1.0,0.025993279304210318
697,amos,1799,m,54.0,tt0118647,The Assignment,1997,1.0,0.17780193714172762
697,carl mickens - ,260,m,62.0,tt0118647,The Assignment,1997,1.0,0.025696778019371418
697,carla,564,f,32.0,tt0118647,The Assignment,1997,1.0,0.055742241549713384
697,frank,125,m,,tt0118647,The Assignment,1997,1.0,0.012354220201620874
697,jack shaw,3484,m,62.0,tt0118647,The Assignment,1997,1.0,0.344336825459577
697,koj,129,m,37.0,tt0118647,The Assignment,1997,1.0,0.012749555248072742
697,lt. cmdr. annib,2987,m,38.0,tt0118647,The Assignment,1997,1.0,0.2952164459379324
697,maura ramirez,314,f,,tt0118647,The Assignment,1997,1.0,0.031033801146471633
698,alotta fagina,170,f,33.0,tt0118655,Austin Powers: International Man of Mystery,1997,102.0,0.030948479883488075
698,austin powers,2298,m,34.0,tt0118655,Austin Powers: International Man of Mystery,1997,102.0,0.4183506280720918
698,basil expositio,773,m,55.0,tt0118655,Austin Powers: International Man of Mystery,1997,102.0,0.14072455852903695
698,frau farbissina,223,f,44.0,tt0118655,Austin Powers: International Man of Mystery,1997,102.0,0.04059712361186965
698,mrs. kensington,211,f,41.0,tt0118655,Austin Powers: International Man of Mystery,1997,102.0,0.03841252503185873
698,mustafa,168,m,30.0,tt0118655,Austin Powers: International Man of Mystery,1997,102.0,0.030584380120152924
698,number two,202,m,67.0,tt0118655,Austin Powers: International Man of Mystery,1997,102.0,0.03677407609685054
698,scott evil,338,m,23.0,tt0118655,Austin Powers: International Man of Mystery,1997,102.0,0.061532860003641
698,therapist,118,f,41.0,tt0118655,Austin Powers: International Man of Mystery,1997,102.0,0.021481886036774075
698,vanessa kensing,992,f,32.0,tt0118655,Austin Powers: International Man of Mystery,1997,102.0,0.1805934826142363
699,austin powers,2353,m,36.0,tt0145660,Austin Powers: The Spy Who Shagged Me,1999,351.0,0.5306720793865584
699,basil expositio,432,m,57.0,tt0145660,Austin Powers: The Spy Who Shagged Me,1999,351.0,0.09742895805142084
699,felicity shagwe,940,f,29.0,tt0145660,Austin Powers: The Spy Who Shagged Me,1999,351.0,0.2119981957600361
699,number two,359,m,69.0,tt0145660,Austin Powers: The Spy Who Shagged Me,1999,351.0,0.08096526838069464
699,scott evil,246,m,25.0,tt0145660,Austin Powers: The Spy Who Shagged Me,1999,351.0,0.05548037889039242
699,the president,104,m,41.0,tt0145660,Austin Powers: The Spy Who Shagged Me,1999,351.0,0.02345511953089761
701,anna,496,f,27.0,tt0053619,L'Avventura,1960,,0.05647273141295685
701,anna's father,298,m,,tt0053619,L'Avventura,1960,,0.03392918137310714
701,carabiniere,134,m,,tt0053619,L'Avventura,1960,,0.015256745986564955
701,claudia,1721,f,29.0,tt0053619,L'Avventura,1960,,0.19594671524536036
701,corrado,612,m,,tt0053619,L'Avventura,1960,,0.06968006375953546
701,ettore,276,m,,tt0053619,L'Avventura,1960,,0.03142434247979051
701,father,122,m,,tt0053619,L'Avventura,1960,,0.013890470226574064
701,girl,128,f,,tt0053619,L'Avventura,1960,,0.014573608106569508
701,giulia,467,f,33.0,tt0053619,L'Avventura,1960,,0.053170898326312194
701,husband,153,m,,tt0053619,L'Avventura,1960,,0.017420015939883866
701,lieutenant,310,m,,tt0053619,L'Avventura,1960,,0.03529545713309803
701,man's voice,103,m,,tt0053619,L'Avventura,1960,,0.011727200273255151
701,marshal,277,m,,tt0053619,L'Avventura,1960,,0.03153819879312308
701,midwife,142,f,,tt0053619,L'Avventura,1960,,0.01616759649322555
701,old man,139,m,,tt0053619,L'Avventura,1960,,0.015826027553227828
701,patrizia,756,f,32.0,tt0053619,L'Avventura,1960,,0.08607537287942617
701,raimondo,165,m,37.0,tt0053619,L'Avventura,1960,,0.01878629169987476
701,sailor,275,m,,tt0053619,L'Avventura,1960,,0.03131048616645793
701,sandro,1724,m,35.0,tt0053619,L'Avventura,1960,,0.19628828418535807
701,the princess,195,f,,tt0053619,L'Avventura,1960,,0.022201981099851987
701,zuria - journal,290,m,55.0,tt0053619,L'Avventura,1960,,0.033018330866446545
706,anthony,191,m,28.0,tt0099077,Awakenings,1990,107.0,0.016023489932885906
706,dr. kaufman,762,m,45.0,tt0099077,Awakenings,1990,107.0,0.0639261744966443
706,dr. malcolm say,4998,m,39.0,tt0099077,Awakenings,1990,107.0,0.4192953020134228
706,fernando,112,m,,tt0099077,Awakenings,1990,107.0,0.009395973154362415
706,hector,228,m,,tt0099077,Awakenings,1990,107.0,0.01912751677852349
706,hospital direct,217,m,,tt0099077,Awakenings,1990,107.0,0.01820469798657718
706,leonard lowe,2469,m,47.0,tt0099077,Awakenings,1990,107.0,0.20713087248322148
706,lucy,189,f,62.0,tt0099077,Awakenings,1990,107.0,0.015855704697986577
706,miss costello,546,f,,tt0099077,Awakenings,1990,107.0,0.04580536912751678
706,mrs. lowe,725,f,85.0,tt0099077,Awakenings,1990,107.0,0.060822147651006714
706,neurochemist,176,m,37.0,tt0099077,Awakenings,1990,107.0,0.01476510067114094
706,nurse margaret,315,f,49.0,tt0099077,Awakenings,1990,107.0,0.026426174496644295
706,old doctor,350,m,,tt0099077,Awakenings,1990,107.0,0.02936241610738255
